,5,10,15,20,25,30,35,40,45,50,55
25,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
30,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
35,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
55,10,10,10,10,20,-100,-100,-100,-100,-100,-100
60,10,10,10,10,20,20,-100,-100,-100,-100,-100
65,22.5,22.5,22.5,22.5,35,35,35,-100,-100,-100,-100
70,100,100,100,100,100,100,100,100,100,100,100
75,100,100,100,100,100,100,100,100,100,100,100
